OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-10-23 07:09:00,109957.47,110003.01,109952.7,109980.01,11.22777,1761203399999,1234800.40940750,2225,4.71169000,518135.38867100,0
2025-10-23 07:10:00,109980.01,109980.01,109917.08,109918.68,19.42805,1761203459999,2136019.85218650,2979,3.36707000,370132.04334480,0
2025-10-23 07:11:00,109918.68,109918.69,109875.82,109884.64,13.03168,1761203519999,1432246.23887440,1889,0.96616000,106171.45164810,0
2025-10-23 07:12:00,109884.65,109950.79,109884.64,109950.78,13.19215,1761203579999,1450056.27662630,1532,9.27412000,1019356.28720280,0
2025-10-23 07:13:00,109950.78,109950.78,109857.05,109857.05,14.17555,1761203639999,1557947.39643390,2036,1.47111000,161674.29610310,0
2025-10-23 07:14:00,109857.05,109868.05,109770.43,109795.05,32.54951,1761203699999,3574542.70876410,3725,8.32296000,913917.20690650,0
2025-10-23 07:15:00,109795.04,109795.05,109748.88,109781.71,15.49251,1761203759999,1700531.93794600,3739,8.07472000,886297.37903370,0
2025-10-23 07:16:00,109781.71,109865.28,109781.71,109865.28,12.87282,1761203819999,1413771.83981080,2280,9.28831000,1020114.09308090,0
2025-10-23 07:17:00,109865.28,109875.82,109832.48,109832.48,4.56076,1761203879999,501013.75168060,1851,1.45682000,160029.32169890,0
2025-10-23 07:18:00,109832.49,109866.41,109832.48,109845.72,4.17813,1761203939999,458942.54116710,827,2.13220000,234212.93203440,0
2025-10-23 07:19:00,109845.72,109845.73,109750.48,109750.48,10.73437,1761203999999,1178589.48285240,3941,0.44621000,48991.66898920,0
2025-10-23 07:20:00,109750.48,109814.97,109749.9,109800.91,13.28712,1761204059999,1458568.28833540,1884,8.72260000,957508.11646070,0
2025-10-23 07:21:00,109800.9,109818.67,109750.0,109753.98,11.72717,1761204119999,1287406.95977160,1647,3.06265000,336149.49672580,0
2025-10-23 07:22:00,109753.97,109772.97,109741.88,109741.88,15.11572,1761204179999,1659008.10329500,2184,8.84671000,971013.55362550,0
2025-10-23 07:23:00,109741.88,109741.89,109589.4,109589.4,28.05932,1761204239999,3077067.11226630,6130,6.07236000,665870.13475210,0
2025-10-23 07:24:00,109589.41,109589.41,109387.34,109434.8,63.05048,1761204299999,6902376.28019540,11822,21.72990000,2378520.39368080,0
